CLIENTE;MES;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
C07274;01/03/2014;<=10;0;0;<24, 48;798.07;800.23;799.51;10/03/2014;17;18145.9;BT;1/01/2012;1;CNE
C07275;01/03/2014;<=10;0;0;>48;171.97;36.59;53.91;21/03/2014;15;4970.82;BT;1/01/2013;1;CNE
C07276;01/03/2014;<=10;0;0;>48;171.97;36.59;53.91;25/03/2014;18;4970.82;BT;1/01/2013;1;CNE
C07280;01/03/2014;<=10;0;0;<24, 48;1053.85;1410.75;0;3/03/2014;17;6675.41;BT;1/01/2013;0;CNE
C07281;01/03/2014;<=10;>0;1;<24, 48;184.34;69.69;0;14/03/2014;19;8978.64;BT;1/01/2013;1;CNE
C07282;01/03/2014;<=10;0;0;<24, 48;1233.53;1645.39;0;17/03/2014;7;6145.25;BT;1/01/2012;0;CNE
C07283;01/03/2014;<=10;0;0;<24, 48;1233.53;1645.39;0;24/03/2014;7;6145.25;BT;1/01/2012;0;CNE
C07286;01/03/2014;<=10;0;0;>48;1002.6;1172.99;2347.42;7/03/2014;9;43265.8;BT;1/01/2013;1;COEF
C07287;01/03/2014;<=10;>0;0;>48;1002.6;1172.99;2347.42;18/03/2014;13;43265.8;BT;1/01/2013;1;COEF
C07288;01/03/2014;<=10;0;0;<24, 48;305.17;16.5;0;13/03/2014;11;4625.99;BT;1/01/2012;1;CNE
C07290;01/03/2014;>10;0;0;<24, 48;237.57;89.39;0;11/03/2014;19;1332.98;BT;1/01/2011;1;COEF
C07291;01/03/2014;>10;0;0;<24, 48;325.67;325.67;0;13/03/2014;7;6848.27;BT;1/01/2012;1;CNE
C07293;01/03/2014;<=10;>0;0;>48;576.63;576.63;0;20/03/2014;9;15196.2;BT;1/01/2014;1;CNE
C07294;01/03/2014;>10;0;0;<24, 48;621.9;622.51;0;11/03/2014;16;11031;BT;1/01/2011;1;CNE
C07295;01/03/2014;<=10;0;0;<24, 48;597.49;600.79;397.15;10/03/2014;10;13814.3;BT;1/01/2012;1;CNE
C07296;01/03/2014;<=10;0;0;<24, 48;597.49;600.79;397.15;12/03/2014;11;13814.3;BT;1/01/2012;1;CNE
C07297;01/03/2014;<=10;0;0;<24, 48;597.49;600.79;397.15;18/03/2014;10;13814.3;BT;1/01/2012;1;CNE
C07298;01/03/2014;<=10;0;0;<24, 48;441.1;38.14;0;5/03/2014;13;6985.69;BT;1/01/2011;1;CNE
C07299;01/03/2014;<=10;0;0;<24, 48;187.41;188.42;0;5/03/2014;10;1309.05;BT;1/01/2011;1;CNE
C07300;01/03/2014;<=10;0;0;>48;522.1;1047.01;0;26/03/2014;9;15311;BT;1/01/2013;1;CNE
C07301;01/03/2014;>10;0;0;>48;268.02;639.01;0;11/03/2014;14;17487.6;BT;1/01/2012;1;CNE
C07303;01/03/2014;>10;0;0;<24, 48;286.88;0;0;12/03/2014;20;4449.56;BT;1/01/2012;1;CNE
C07306;01/03/2014;<=10;0;0;<24, 48;444.03;454.43;193.42;24/03/2014;12;19291.6;BT;1/01/2012;1;CNE
C07308;01/03/2014;<=10;0;0;>48;293.3;517.98;0;4/03/2014;12;11727.1;BT;1/01/2013;1;CNE
C07309;01/03/2014;<=10;>0;0;>48;612.08;1226.79;1226.79;21/03/2014;16;14314.9;BT;1/01/2013;1;COEF
C07310;01/03/2014;<=10;>0;0;<24, 48;171.05;157.41;0;5/03/2014;9;3045.01;BT;1/01/2013;0;CNE
C07311;01/03/2014;<=10;>0;0;<24, 48;171.05;157.41;0;18/03/2014;10;3045.01;BT;1/01/2013;0;CNE
C07312;01/03/2014;<=10;0;0;<=24;652.79;227.78;0;12/03/2014;10;4928.64;BT;1/01/2013;1;CNE
C07316;01/03/2014;<=10;>0;0;<24, 48;442.83;132.28;127.53;11/03/2014;11;20188.5;BT;1/01/2013;0;COEF
C07318;01/03/2014;<=10;>0;1;<24, 48;442.83;132.28;127.53;18/03/2014;8;20188.5;BT;1/01/2013;0;COEF
C07320;01/03/2014;<=10;>0;0;<24, 48;442.83;132.28;127.53;6/03/2014;11;20188.5;BT;1/01/2013;0;CNE
C07321;01/03/2014;<=10;>0;0;<=24;1572.64;2107.77;0;13/03/2014;11;5331.16;BT;1/01/2013;0;CNE
C07322;01/03/2014;<=10;0;0;<=24;432.84;274.89;273.94;10/03/2014;9;1532.9;BT;1/01/2013;0;CNE
C07323;01/03/2014;<=10;0;0;<=24;432.84;274.89;273.94;11/03/2014;17;1532.9;BT;1/01/2013;1;CNE
C07324;01/03/2014;<=10;>0;0;<24, 48;390.91;390.91;0;6/03/2014;11;2516.68;BT;1/01/2013;0;CNE
C07325;01/03/2014;<=10;0;0;>48;1994.45;0;0;3/03/2014;15;20811.2;BT;1/01/2013;0;CNE
C07326;01/03/2014;<=10;0;0;>48;1994.45;0;0;5/03/2014;7;20811.2;BT;1/01/2013;0;CNE
C07327;01/03/2014;<=10;0;0;>48;1994.45;0;0;12/03/2014;9;20811.2;BT;1/01/2013;0;CNE
C07329;01/03/2014;<=10;>0;0;<24, 48;721.01;1006.15;0;3/03/2014;11;3564.46;BT;1/01/2012;0;COEF
C07330;01/03/2014;<=10;0;0;<=24;450.03;0;0;5/03/2014;11;906.25;BT;1/01/2013;1;CNE
C07331;01/03/2014;<=10;0;0;>48;190.62;548.86;0;18/03/2014;13;14514.7;BT;1/01/2013;1;COEF
C07333;01/03/2014;<=10;>0;0;>48;1016.67;1528;0;27/03/2014;8;12974.8;BT;1/01/2013;0;COEF
C07334;01/03/2014;<=10;>0;0;>48;1016.67;1528;0;6/03/2014;10;12974.8;BT;1/01/2013;0;CNE
C07335;01/03/2014;<=10;>0;0;>48;1016.67;1528;0;19/03/2014;7;12974.8;BT;1/01/2013;0;CNE
C07336;01/03/2014;<=10;0;0;<24, 48;507.13;507.13;506.44;11/03/2014;17;13608.2;BT;1/01/2013;1;CNE
C07337;01/03/2014;<=10;0;0;<24, 48;507.13;507.13;0;12/03/2014;18;13608.2;BT;1/01/2013;1;CNE
C07338;01/03/2014;<=10;0;0;<24, 48;507.13;507.13;506.44;13/03/2014;12;13608.2;BT;1/01/2013;1;CNE
C07339;01/03/2014;>10;0;0;<24, 48;92.64;66.44;0;6/03/2014;9;1814.95;BT;1/01/2012;1;COEF
C07340;01/03/2014;<=10;0;0;<24, 48;392.98;786.54;0;21/03/2014;10;12275.4;BT;1/01/2014;1;COEF
C07342;01/03/2014;<=10;0;0;>48;461.46;925.37;0;17/03/2014;20;13336.3;BT;1/01/2013;1;CNE
C07343;01/03/2014;<=10;0;0;>48;461.46;925.37;0;24/03/2014;9;13336.3;BT;1/01/2013;1;CNE
C07345;01/03/2014;<=10;0;0;<24, 48;286.82;287.74;0;28/03/2014;10;4275.14;BT;1/01/2012;1;COEF
C07346;01/03/2014;>10;0;0;<24, 48;244.5;244.65;0;19/03/2014;13;2951.19;BT;1/01/2012;1;CNE
C07347;01/03/2014;<=10;>0;0;<=24;486.43;653.52;0;18/03/2014;11;1256.39;BT;1/01/2013;0;COEF
C07348;01/03/2014;<=10;>0;0;<24, 48;2100.29;2100.29;0;12/03/2014;9;20434.2;BT;1/01/2013;0;CNE
C07349;01/03/2014;<=10;0;0;<24, 48;596.57;545.33;0;28/03/2014;16;16707.2;BT;1/01/2013;1;COEF
C07350;01/03/2014;<=10;0;0;<24, 48;596.57;545.33;0;24/03/2014;9;16707.2;BT;1/01/2013;1;CNE
C07351;01/03/2014;>10;>0;1;<24, 48;348.62;697.98;0;21/03/2014;8;1612.64;BT;1/01/2011;1;COEF
C07352;01/03/2014;<=10;>0;0;<24, 48;559.84;843.05;0;12/03/2014;15;5324.57;BT;1/01/2013;0;COEF
C07353;01/03/2014;<=10;>0;0;<24, 48;559.84;843.05;0;20/03/2014;11;5324.57;BT;1/01/2013;0;COEF
C07355;01/03/2014;<=10;>0;0;>48;559.84;843.05;0;6/03/2014;15;5324.57;BT;1/01/2013;0;CNE
C07356;01/03/2014;<=10;0;0;<24, 48;243.04;295.4;0;5/03/2014;9;7940.31;BT;1/01/2013;1;CNE
C07357;01/03/2014;<=10;0;0;>48;429;0;0;6/03/2014;13;9531.37;BT;1/01/2013;1;COEF
C07359;01/03/2014;<=10;0;0;<24, 48;364.6;729.4;0;4/03/2014;13;7657.9;BT;1/01/2012;1;CNE
C07360;01/03/2014;<=10;0;0;<24, 48;364.6;729.4;0;17/03/2014;19;7657.9;BT;1/01/2012;1;CNE
C07361;01/03/2014;<=10;0;0;<24, 48;654.01;655.48;0;26/03/2014;10;13226.2;BT;1/01/2012;1;CNE
C07362;01/03/2014;<=10;0;0;<=24;311.96;311.84;0;10/03/2014;16;2815.86;BT;1/01/2013;1;CNE
C07363;01/03/2014;<=10;0;0;>48;342.9;339.06;343.6;6/03/2014;11;7413.04;BT;1/01/2013;1;CNE
C07364;01/03/2014;<=10;0;0;>48;1575.39;1109.46;0;12/03/2014;11;16365.6;BT;1/01/2013;0;CNE
C07366;01/03/2014;<=10;0;0;>48;172.57;0;0;4/03/2014;10;4363.55;BT;1/01/2013;1;CNE
C07367;01/03/2014;<=10;0;0;>48;172.57;0;0;6/03/2014;12;4363.55;BT;1/01/2013;1;CNE
C07368;01/03/2014;<=10;0;0;<24, 48;276.59;1015.41;0;19/03/2014;15;6152.7;BT;1/01/2013;1;CNE
C07369;01/03/2014;<=10;0;0;<24, 48;80.27;257.23;0;25/03/2014;8;8451.97;BT;1/01/2013;1;COEF
C07370;01/03/2014;<=10;>0;0;<24, 48;2417.06;0;0;6/03/2014;11;21408.2;BT;1/01/2012;0;COEF
C07371;01/03/2014;<=10;>0;0;<24, 48;2417.06;0;0;5/03/2014;12;21408.2;BT;1/01/2012;0;CNE
C07372;01/03/2014;<=10;0;0;>48;1062.31;1063.47;1062.49;25/03/2014;10;26317.1;BT;1/01/2013;1;COEF
C07373;01/03/2014;<=10;0;0;>48;551.67;604.51;0;4/03/2014;12;16533.1;BT;1/01/2012;1;CNE
C07374;01/03/2014;>10;0;0;<24, 48;566.27;0;239.3;11/03/2014;16;3233.78;BT;1/01/2011;0;CNE
C07376;01/03/2014;<=10;>0;0;>48;1272.09;1916.13;0;6/03/2014;11;21068.7;BT;1/01/2013;0;CNE
C07377;01/03/2014;<=10;>0;0;>48;1272.09;1916.13;0;10/03/2014;11;21068.7;BT;1/01/2013;0;CNE
C07378;01/03/2014;>10;0;0;>48;3210.81;3265.37;0;11/03/2014;18;19699.4;BT;1/01/2011;0;COEF
C07379;01/03/2014;>10;0;0;<24, 48;705.57;705.69;706.77;12/03/2014;9;7802.11;BT;1/01/2011;1;CNE
C07380;01/03/2014;>10;0;0;<24, 48;705.57;705.69;706.77;27/03/2014;7;7802.11;BT;1/01/2011;1;CNE
C07383;01/03/2014;<=10;0;0;<24, 48;429.44;194.2;0;17/03/2014;11;10482.2;BT;1/01/2013;0;CNE
C07384;01/03/2014;<=10;>0;0;<=24;1057.64;0;0;11/03/2014;10;1053.19;BT;1/01/2013;0;COEF
C07386;01/03/2014;<=10;0;0;>48;550.97;1225.33;1905.37;4/03/2014;12;17740.2;BT;1/01/2013;1;COEF
C07387;01/03/2014;>10;0;0;>48;1170.31;1570.05;0;17/03/2014;8;5209.42;BT;1/01/2011;0;CNE
C07389;01/03/2014;<=10;>0;1;<24, 48;1252.28;1899.27;0;18/03/2014;11;17586.3;BT;1/01/2013;0;COEF
C07390;01/03/2014;>10;0;0;<24, 48;771.65;1161.08;0;11/03/2014;8;6252.44;BT;1/01/2012;0;CNE
C07391;01/03/2014;<=10;>0;0;>48;1040.8;2037.43;0;14/03/2014;12;24430;BT;1/01/2013;0;CNE
C07392;01/03/2014;<=10;0;0;<24, 48;289.55;279.55;0;7/03/2014;11;5840.66;BT;1/01/2012;1;CNE
C07393;01/03/2014;<=10;0;0;<24, 48;250.76;256.26;0;10/03/2014;7;4456.44;BT;1/01/2013;1;CNE
C07394;01/03/2014;<=10;0;0;>48;1164.79;1164.79;0;12/03/2014;8;13938.5;BT;1/01/2013;0;CNE
C07395;01/03/2014;<=10;0;0;>48;1164.79;1164.79;0;26/03/2014;10;13938.5;BT;1/01/2013;0;CNE
C07396;01/03/2014;<=10;0;0;>48;290.87;623.18;0;11/03/2014;8;8692.53;BT;1/01/2013;1;COEF
C07397;01/03/2014;<=10;0;0;<24, 48;290.87;623.18;0;19/03/2014;12;8692.53;BT;1/01/2013;1;COEF
C07398;01/03/2014;<=10;0;0;<24, 48;290.87;623.18;0;24/03/2014;18;8692.53;BT;1/01/2013;1;COEF
C07399;01/03/2014;<=10;0;0;<=24;36.72;69.58;0;6/03/2014;9;2806.25;BT;1/01/2013;1;CNE
C07400;01/03/2014;<=10;0;0;>48;768.05;1824.03;587.62;17/03/2014;17;21262.7;BT;1/01/2012;1;CNE
C07404;01/03/2014;<=10;0;0;<24, 48;1114.64;1114.64;0;13/03/2014;9;9507.82;BT;1/01/2013;0;CNE
C07405;01/03/2014;<=10;0;0;<24, 48;377.27;0;0;25/03/2014;10;8267.01;BT;1/01/2012;1;CNE
C07407;01/03/2014;<=10;>0;1;<24, 48;478.56;481.34;0;11/03/2014;16;8526.64;BT;1/01/2013;1;COEF
C07408;01/03/2014;<=10;0;0;<24, 48;687.61;687.61;0;5/03/2014;10;679.59;BT;1/01/2011;0;CNE
C07409;01/03/2014;>10;0;0;<24, 48;593.68;602.22;599.28;6/03/2014;8;7249.98;BT;1/01/2012;1;COEF
C07411;01/03/2014;>10;0;0;>48;501.06;493.27;498.54;11/03/2014;8;5607.06;BT;1/01/2011;1;CNE
C07412;01/03/2014;<=10;>0;1;>48;711.4;981.14;0;7/03/2014;16;7059.9;BT;1/01/2013;0;CNE
C07414;01/03/2014;<=10;0;0;<24, 48;350.37;355.75;0;6/03/2014;12;3665.56;BT;1/01/2012;1;CNE
C07415;01/03/2014;>10;0;0;<24, 48;350.37;355.75;0;7/03/2014;12;3665.56;BT;1/01/2012;1;CNE
C07419;01/03/2014;>10;0;0;<24, 48;365.54;0;0;3/03/2014;13;3038.08;BT;1/01/2011;0;CNE
C07421;01/03/2014;<=10;0;0;<24, 48;303.92;498.39;0;18/03/2014;10;2868.98;BT;1/01/2011;0;CNE
C07423;01/03/2014;<=10;0;0;<24, 48;428.66;429.75;0;18/03/2014;13;11555.8;BT;1/01/2013;1;CNE
C07424;01/03/2014;<=10;0;0;>48;239.9;361.69;0;19/03/2014;17;3338.83;BT;1/01/2013;0;CNE
C07425;01/03/2014;<=10;0;0;>48;239.9;361.69;0;25/03/2014;11;3338.83;BT;1/01/2013;1;CNE
C07426;01/03/2014;<=10;0;0;<24, 48;482.71;727.31;0;3/03/2014;14;4954.39;BT;1/01/2013;0;CNE
C07430;01/03/2014;<=10;0;0;>48;697.56;697.63;0;24/03/2014;15;7380.21;BT;1/01/2013;1;COEF
C07431;01/03/2014;<=10;0;0;<24, 48;667.33;0;670.95;4/03/2014;10;17821.5;BT;1/01/2013;1;COEF
C07432;01/03/2014;<=10;0;0;<=24;546.49;825.88;0;10/03/2014;12;3846.09;BT;1/01/2013;0;CNE
C07433;01/03/2014;<=10;0;0;<=24;546.49;825.88;0;20/03/2014;11;3846.09;BT;1/01/2013;0;CNE
C07434;01/03/2014;>10;0;0;<24, 48;945.86;946.49;0;12/03/2014;10;19319.2;BT;1/01/2012;1;CNE
C07435;01/03/2014;>10;0;0;<24, 48;379.42;1283.5;0;20/03/2014;11;6788.37;BT;1/01/2011;1;CNE
C07436;01/03/2014;>10;0;0;<24, 48;379.42;1283.5;0;24/03/2014;8;6788.37;BT;1/01/2011;1;CNE
C07437;01/03/2014;>10;0;0;<24, 48;379.42;1283.5;0;26/03/2014;7;6788.37;BT;1/01/2011;1;CNE
C07438;01/03/2014;<=10;>0;0;>48;2957.77;3959.58;0;24/03/2014;7;26918.7;BT;1/01/2012;0;CNE
C07439;01/03/2014;<=10;0;0;>48;42.22;1027.21;0;4/03/2014;9;28983.8;BT;1/01/2012;1;COEF
C07440;01/03/2014;<=10;0;0;>48;42.22;1027.21;0;18/03/2014;10;28983.8;BT;1/01/2012;1;CNE
C07441;01/03/2014;<=10;0;0;<24, 48;260.53;32.17;287.73;5/03/2014;7;5454.61;BT;1/01/2013;1;COEF
C07442;01/03/2014;>10;>0;0;>48;1528.81;2264.14;0;24/03/2014;12;45696.1;BT;1/01/2012;0;COEF
C07443;01/03/2014;<=10;0;0;<24, 48;554.76;750.88;0;13/03/2014;20;3607.78;BT;1/01/2012;0;CNE
C07444;01/03/2014;<=10;0;0;<=24;757.77;1146.16;1538.32;12/03/2014;12;4411.18;BT;1/01/2013;0;CNE
C07445;01/03/2014;<=10;>0;0;<24, 48;963.52;0;0;3/03/2014;9;5517;BT;1/01/2012;0;CNE
C07446;01/03/2014;<=10;0;0;<24, 48;104.14;386.75;0;13/03/2014;18;1946.26;BT;1/01/2012;1;CNE
C07447;01/03/2014;<=10;0;0;<24, 48;104.14;386.75;0;28/03/2014;12;1946.26;BT;1/01/2012;1;CNE
C07448;01/03/2014;<=10;0;0;<24, 48;1108.02;0;0;5/03/2014;11;1919.17;BT;1/01/2013;0;CNE
C07449;01/03/2014;>10;0;0;<24, 48;172.26;286.41;0;4/03/2014;14;2530.57;BT;1/01/2011;1;COEF
C07450;01/03/2014;<=10;0;0;<24, 48;192.16;0;26.3;6/03/2014;9;13595.3;BT;1/01/2013;1;CNE
C07451;01/03/2014;<=10;0;0;<24, 48;175.21;351.24;528.72;6/03/2014;9;2848.26;BT;1/01/2012;1;CNE
C07452;01/03/2014;<=10;0;0;<24, 48;118.59;118.59;0;26/03/2014;13;5841.09;BT;1/01/2013;1;CNE
C07453;01/03/2014;<=10;0;0;<24, 48;252.27;578.66;0;20/03/2014;17;4708.07;BT;1/01/2012;1;COEF
C07454;01/03/2014;>10;0;0;<24, 48;628.79;840.61;0;4/03/2014;12;1190.85;BT;1/01/2011;0;COEF
C07455;01/03/2014;>10;0;0;<24, 48;628.79;840.61;0;3/03/2014;12;1190.85;BT;1/01/2011;0;CNE
C07456;01/03/2014;>10;0;0;<24, 48;628.79;840.61;0;5/03/2014;15;1190.85;BT;1/01/2011;0;CNE
C07457;01/03/2014;>10;0;0;>48;628.79;840.61;0;24/03/2014;12;1190.85;BT;1/01/2011;0;CNE
C07458;01/03/2014;>10;0;0;>48;466.65;470.07;0;17/03/2014;13;10890.6;BT;1/01/2012;1;CNE
C07460;01/03/2014;<=10;>0;0;>48;936.14;1412.38;0;13/03/2014;19;11272.9;BT;1/01/2013;0;COEF
C07461;01/03/2014;<=10;0;0;>48;552.31;831.6;1114;5/03/2014;9;6666.45;BT;1/01/2012;1;CNE
C07463;01/03/2014;<=10;>0;0;<=24;1673.89;0;0;6/03/2014;19;3677.17;BT;1/01/2012;0;CNE
C07467;01/03/2014;>10;0;0;<24, 48;419.11;716.29;0;4/03/2014;10;9383.5;BT;1/01/2012;1;COEF
C07468;01/03/2014;<=10;>0;0;>48;500.51;870.84;1420.29;6/03/2014;16;15767.8;BT;1/01/2013;0;CNE
C07470;01/03/2014;<=10;0;0;<24, 48;54.9;0;0;6/03/2014;11;4929.16;BT;1/01/2013;1;COEF
C07471;01/03/2014;>10;>0;1;>48;1230.09;1851.57;0;3/03/2014;10;14861.6;BT;1/01/2012;1;COEF
C07472;01/03/2014;<=10;0;0;<24, 48;135.42;134.45;0;7/03/2014;15;3379.87;BT;1/01/2013;1;CNE
C07473;01/03/2014;<=10;0;0;<=24;711.98;444.48;66.52;4/03/2014;9;6426.72;BT;1/01/2013;1;COEF
C07474;01/03/2014;>10;>0;0;<24, 48;1568.83;2097.26;0;20/03/2014;16;5933.26;BT;1/01/2010;0;COEF
C07475;01/03/2014;<=10;0;0;<24, 48;293.73;294.41;0;7/03/2014;10;5076.24;BT;1/01/2013;1;CNE
C07476;01/03/2014;<=10;0;0;<24, 48;1861.31;0;0;19/03/2014;7;38098.6;BT;1/01/2013;0;CNE
C07477;01/03/2014;>10;0;0;<24, 48;30.62;258.87;490.03;31/03/2014;8;3207.02;BT;1/01/2012;1;CNE
C07478;01/03/2014;<=10;0;0;>48;341.73;926.9;0;21/03/2014;10;34703.4;BT;1/01/2013;1;COEF
C07479;01/03/2014;>10;>0;1;<24, 48;320.88;196.86;32.64;24/03/2014;9;3896.14;BT;1/01/2012;1;CNE
C07480;01/03/2014;<=10;>0;0;>48;542.08;0;0;5/03/2014;19;1682.55;BT;1/01/2010;0;COEF
C07481;01/03/2014;<=10;0;0;<24, 48;580.16;656.36;1219.33;24/03/2014;14;15695.7;BT;1/01/2013;1;CNE
C07482;01/03/2014;>10;>0;0;>48;779.16;0;0;3/03/2014;12;4093.36;BT;1/01/2012;0;CNE
C07483;01/03/2014;>10;>0;0;<24, 48;779.16;0;0;4/03/2014;19;4093.36;BT;1/01/2012;0;CNE
C07484;01/03/2014;>10;>0;1;<24, 48;178.57;351.75;0;10/03/2014;11;1164.95;BT;1/01/2011;1;COEF
C07485;01/03/2014;<=10;>0;0;>48;906.73;906.73;0;21/03/2014;11;4309.08;BT;1/01/2013;0;CNE
C07486;01/03/2014;<=10;>0;0;>48;906.73;906.73;0;26/03/2014;10;4309.08;BT;1/01/2013;0;CNE
C07488;01/03/2014;<=10;0;0;<=24;622.67;0;0;11/03/2014;12;622.34;BT;1/01/2013;0;COEF
C07490;01/03/2014;<=10;0;0;>48;351.92;352.07;0;7/03/2014;9;9047.38;BT;1/01/2013;1;CNE
C07491;01/03/2014;<=10;>0;0;<24, 48;516.37;516.37;0;20/03/2014;13;5331.17;BT;1/01/2013;0;COEF
C07492;01/03/2014;<=10;0;0;<=24;211.42;211.82;308.79;6/03/2014;10;2619.52;BT;1/01/2013;1;COEF
C07493;01/03/2014;<=10;0;0;<=24;709.15;952.51;0;3/03/2014;11;3134.56;BT;1/01/2013;0;CNE
C07494;01/03/2014;>10;0;0;<24, 48;431.25;431.25;216.17;17/03/2014;9;2215.92;BT;1/01/2010;1;CNE
C07495;01/03/2014;<=10;0;0;>48;364.5;364.97;0;20/03/2014;14;10175.5;BT;1/01/2013;1;CNE
C07496;01/03/2014;<=10;0;0;<24, 48;1324.64;2653.15;0;10/03/2014;18;33818.7;BT;1/01/2013;1;CNE
C07497;01/03/2014;<=10;0;0;<24, 48;1324.64;2653.15;0;14/03/2014;9;33818.7;BT;1/01/2013;1;CNE
C07498;01/03/2014;<=10;0;0;<24, 48;1324.64;2653.15;0;19/03/2014;13;33818.7;BT;1/01/2013;1;CNE
C07500;01/03/2014;<=10;>0;0;<24, 48;922.47;1233.85;0;6/03/2014;7;6248.33;BT;1/01/2013;0;COEF
C07501;01/03/2014;<=10;0;0;<24, 48;922.47;1233.85;0;3/03/2014;8;6248.33;BT;1/01/2013;0;CNE
C07502;01/03/2014;<=10;0;0;>48;125.01;125.79;126.6;10/03/2014;8;3934.48;BT;1/01/2013;1;CNE
C07503;01/03/2014;<=10;0;0;<24, 48;320.34;0;0;5/03/2014;9;9443.65;BT;1/01/2013;1;CNE
C07504;01/03/2014;<=10;0;0;<24, 48;320.34;0;329.68;6/03/2014;15;9443.65;BT;1/01/2013;1;CNE
C07505;01/03/2014;>10;0;0;>48;438.98;392.69;0;26/03/2014;15;7122.82;BT;1/01/2011;1;COEF
C07507;01/03/2014;<=10;0;0;<=24;249.32;249.32;248.76;19/03/2014;7;4974.33;BT;1/01/2013;1;COEF
C07508;01/03/2014;>10;>0;0;>48;1285.59;1718.35;0;5/03/2014;12;4124.35;BT;1/01/2010;0;COEF
C07509;01/03/2014;>10;>0;0;>48;1285.59;1718.35;0;18/03/2014;16;4124.35;BT;1/01/2010;0;COEF
C07510;01/03/2014;>10;>0;0;>48;1285.59;1718.35;0;20/03/2014;17;4124.35;BT;1/01/2010;0;COEF
C07513;01/03/2014;<=10;0;0;<24, 48;216.23;0;0;10/03/2014;20;2165.25;BT;1/01/2011;0;CNE
C07514;01/03/2014;>10;>0;1;<24, 48;258.03;258.32;258.01;11/03/2014;20;2986.57;BT;1/01/2012;1;COEF
C07515;01/03/2014;<=10;0;0;<24, 48;295.57;592.71;0;19/03/2014;7;6094.3;BT;1/01/2012;1;CNE
C07516;01/03/2014;<=10;0;0;<24, 48;804.68;1064.12;0;14/03/2014;11;20822.9;BT;1/01/2013;1;COEF
C07517;01/03/2014;<=10;>0;1;>48;804.68;1064.12;0;20/03/2014;7;20822.9;BT;1/01/2013;1;COEF
C07518;01/03/2014;<=10;0;0;<24, 48;804.68;1064.12;0;3/03/2014;20;20822.9;BT;1/01/2013;1;CNE
C07519;01/03/2014;<=10;0;0;<24, 48;804.68;1064.12;0;7/03/2014;14;20822.9;BT;1/01/2013;1;CNE
C07520;01/03/2014;<=10;0;0;<24, 48;804.68;1064.12;0;11/03/2014;14;20822.9;BT;1/01/2013;1;CNE
C07522;01/03/2014;<=10;0;0;<24, 48;487.11;976.03;0;13/03/2014;11;7958.24;BT;1/01/2012;1;COEF
C07523;01/03/2014;<=10;>0;0;<=24;1179.36;1179.36;0;14/03/2014;8;3071.06;BT;1/01/2013;0;CNE
C07524;01/03/2014;<=10;>0;0;<24, 48;612.69;612.69;0;26/03/2014;10;5279.07;BT;1/01/2013;0;CNE
C07525;01/03/2014;<=10;>0;0;<24, 48;596.98;899.58;296.13;13/03/2014;11;4407.42;BT;1/01/2012;0;CNE
C07526;01/03/2014;<=10;0;0;<24, 48;317.12;635.04;0;26/03/2014;7;6223.46;BT;1/01/2013;1;CNE
C07527;01/03/2014;<=10;0;0;<24, 48;691.55;0;683.98;6/03/2014;20;17927.6;BT;1/01/2013;1;CNE
C07528;01/03/2014;<=10;>0;0;<24, 48;650.45;1311.65;0;26/03/2014;15;11144.7;BT;1/01/2012;1;CNE
C07529;01/03/2014;<=10;>0;0;<24, 48;1393.67;816.36;0;14/03/2014;19;8210.8;BT;1/01/2012;0;COEF
C07530;01/03/2014;<=10;>0;1;<=24;498.04;0;0;10/03/2014;17;3444.42;BT;1/01/2013;0;COEF
C07531;01/03/2014;<=10;0;0;<24, 48;322.72;320.42;0;13/03/2014;12;5776.92;BT;1/01/2013;1;COEF
C07532;01/03/2014;<=10;0;0;<24, 48;261.82;0;266.61;6/03/2014;15;4675.22;BT;1/01/2013;1;CNE
C07534;01/03/2014;<=10;0;0;<=24;442.86;0;0;6/03/2014;9;2523.73;BT;1/01/2013;0;CNE
C07536;01/03/2014;<=10;0;0;<24, 48;244.62;489.9;736.98;5/03/2014;9;4196.69;BT;1/01/2013;1;CNE
C07539;01/03/2014;<=10;0;0;<=24;148.79;154.16;0;4/03/2014;19;1068.26;BT;1/01/2012;1;CNE
C07540;01/03/2014;<=10;0;0;>48;240.85;287.88;0;5/03/2014;8;7355.09;BT;1/01/2013;1;COEF
C07541;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;20/03/2014;17;21468.3;BT;1/01/2013;1;CNE
C07542;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;24/03/2014;11;21468.3;BT;1/01/2013;1;CNE
C07543;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;26/03/2014;7;21468.3;BT;1/01/2013;1;CNE
C07544;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;26/03/2014;8;21468.3;BT;1/01/2013;1;CNE
C07545;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;26/03/2014;9;21468.3;BT;1/01/2013;1;CNE
C07546;01/03/2014;<=10;0;0;>48;715.1;1433.02;0;26/03/2014;19;21468.3;BT;1/01/2013;1;CNE
C07547;01/03/2014;<=10;0;0;<24, 48;169.94;169.94;0;21/03/2014;8;2709.99;BT;1/01/2012;1;CNE
